antecedents,consequents,support,confidence,lift
"frozenset({'Sixth Sense, The'})","frozenset({'Silence of the Lambs, The'})",0.13136288998357964,0.64,1.7322666666666668
"frozenset({'Sixth Sense, The'})",frozenset({'Forrest Gump'}),0.12807881773399016,0.624,1.5261686746987952
"frozenset({'Sixth Sense, The'})","frozenset({'Matrix, The'})",0.1510673234811166,0.7360000000000001,2.019027027027027
"frozenset({'Sixth Sense, The'})",frozenset({'Fight Club'}),0.12315270935960591,0.6,2.041340782122905
frozenset({'Aladdin'}),frozenset({'Forrest Gump'}),0.11986863711001643,0.6460176991150443,1.5800191918114939
frozenset({'Aladdin'}),"frozenset({'Lion King, The'})",0.11494252873563218,0.6194690265486725,3.280492497114275
"frozenset({'Lion King, The'})",frozenset({'Aladdin'}),0.11494252873563218,0.6086956521739131,3.280492497114275
frozenset({'Casablanca'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.08538587848932677,0.65,1.969402985074627
frozenset({'Casablanca'}),"frozenset({'Silence of the Lambs, The'})",0.08538587848932677,0.65,1.7593333333333334
frozenset({'Casablanca'}),"frozenset({'Godfather, The'})",0.090311986863711,0.6875,2.6499208860759493
"frozenset({'Crouching Tiger, Hidden Dragon (Wo hu cang long)'})",frozenset({'American Beauty'}),0.06896551724137931,0.6086956521739131,2.438787185354691
"frozenset({'Crouching Tiger, Hidden Dragon (Wo hu cang long)'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.06896551724137931,0.6086956521739131,2.206521739130435
"frozenset({'Crouching Tiger, Hidden Dragon (Wo hu cang long)'})","frozenset({'Matrix, The'})",0.08210180623973727,0.7246376811594203,1.9878574226400314
"frozenset({'Crouching Tiger, Hidden Dragon (Wo hu cang long)'})",frozenset({'Fight Club'}),0.07060755336617405,0.6231884057971014,2.120233179499636
"frozenset({'Crouching Tiger, Hidden Dragon (Wo hu cang long)'})",frozenset({'Pulp Fiction'}),0.06896551724137931,0.6086956521739131,1.5192444761225945
"frozenset({'Breakfast Club, The'})",frozenset({'Forrest Gump'}),0.06896551724137931,0.6176470588235294,1.5106307583274274
frozenset({'Rear Window'}),"frozenset({'Silence of the Lambs, The'})",0.0722495894909688,0.6666666666666666,1.8044444444444443
frozenset({'Rear Window'}),"frozenset({'Godfather, The'})",0.0722495894909688,0.6666666666666666,2.5696202531645564
frozenset({'Stand by Me'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.0755336617405583,0.7301587301587302,2.2122719734660037
frozenset({'Stand by Me'}),"frozenset({'Silence of the Lambs, The'})",0.07060755336617405,0.6825396825396826,1.8474074074074074
frozenset({'Stand by Me'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.06732348111658457,0.6507936507936508,2.359126984126984
frozenset({'Stand by Me'}),"frozenset({'Shawshank Redemption, The'})",0.07060755336617405,0.6825396825396826,1.5170316301703164
frozenset({'Stand by Me'}),frozenset({'Pulp Fiction'}),0.06568144499178982,0.634920634920635,1.5846994535519128
frozenset({'Stand by Me'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.06403940886699508,0.6190476190476191,2.312883435582822
frozenset({'Psycho'}),"frozenset({'Silence of the Lambs, The'})",0.07060755336617405,0.7049180327868853,1.9079781420765027
frozenset({'Psycho'}),frozenset({'Fargo'}),0.06732348111658457,0.6721311475409836,2.987794663156635
frozenset({'Psycho'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.06403940886699508,0.639344262295082,1.9371176902373382
frozenset({'Psycho'}),frozenset({'Pulp Fiction'}),0.07389162561576355,0.7377049180327869,1.8412389142703576
frozenset({'Psycho'}),"frozenset({'Godfather, The'})",0.07060755336617405,0.7049180327868853,2.717057480805146
"frozenset({""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)""})",frozenset({'Shrek'}),0.059113300492610835,0.6206896551724138,3.3157894736842106
"frozenset({""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone)""})",frozenset({'Harry Potter and the Prisoner of Azkaban'}),0.059113300492610835,0.6206896551724138,6.19672131147541
frozenset({'Amadeus'}),"frozenset({'Silence of the Lambs, The'})",0.0722495894909688,0.7719298245614035,2.0893567251461986
frozenset({'Amadeus'}),frozenset({'American Beauty'}),0.060755336617405585,0.6491228070175439,2.6007617728531858
frozenset({'Amadeus'}),frozenset({'Fargo'}),0.059113300492610835,0.631578947368421,2.8075297733384557
frozenset({'Amadeus'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.059113300492610835,0.631578947368421,1.9135899450117833
frozenset({'Amadeus'}),frozenset({'Pulp Fiction'}),0.06568144499178982,0.7017543859649124,1.7515099223468509
frozenset({'Amadeus'}),"frozenset({'Godfather, The'})",0.05747126436781609,0.6140350877192983,2.366755496335776
frozenset({'Airplane!'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.06239737274220033,0.7037037037037037,2.1321171918186845
frozenset({'Airplane!'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.05747126436781609,0.6481481481481481,2.349537037037037
frozenset({'Airplane!'}),frozenset({'Star Wars: Episode VI - Return of the Jedi'}),0.054187192118226604,0.6111111111111112,2.4811111111111113
frozenset({'Airplane!'}),"frozenset({'Matrix, The'})",0.054187192118226604,0.6111111111111112,1.6764264264264266
frozenset({'Airplane!'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.054187192118226604,0.6111111111111112,2.283231083844581
frozenset({'Almost Famous'}),"frozenset({'Shawshank Redemption, The'})",0.05747126436781609,0.7000000000000001,1.5558394160583944
frozenset({'12 Angry Men'}),frozenset({'Fargo'}),0.05090311986863711,0.6326530612244898,2.812304483837331
frozenset({'12 Angry Men'}),"frozenset({'Silence of the Lambs, The'})",0.04926108374384237,0.6122448979591837,1.6571428571428573
frozenset({'12 Angry Men'}),"frozenset({'Shawshank Redemption, The'})",0.06403940886699508,0.7959183673469389,1.7690302398331597
frozenset({'12 Angry Men'}),"frozenset({""Schindler's List""})",0.052545155993431854,0.6530612244897959,2.27265306122449
frozenset({'12 Angry Men'}),frozenset({'Pulp Fiction'}),0.052545155993431854,0.6530612244897959,1.6299765807962527
frozenset({'12 Angry Men'}),"frozenset({'Godfather, The'})",0.04926108374384237,0.6122448979591837,2.359855334538879
frozenset({'This Is Spinal Tap'}),frozenset({'Fargo'}),0.054187192118226604,0.7021276595744681,3.121136822487964
frozenset({'This Is Spinal Tap'}),frozenset({'Monty Python and the Holy Grail'}),0.05090311986863711,0.6595744680851063,3.9770381293448493
frozenset({'This Is Spinal Tap'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.04926108374384237,0.6382978723404256,2.3138297872340425
frozenset({'This Is Spinal Tap'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.047619047619047616,0.6170212765957446,1.869482375357256
frozenset({'This Is Spinal Tap'}),frozenset({'Pulp Fiction'}),0.04926108374384237,0.6382978723404256,1.5931287059644228
frozenset({'Austin Powers: The Spy Who Shagged Me'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.04926108374384237,0.6521739130434783,1.9759896171317328
frozenset({'Austin Powers: The Spy Who Shagged Me'}),"frozenset({'Matrix, The'})",0.04926108374384237,0.6521739130434783,1.7890716803760283
frozenset({'Austin Powers: The Spy Who Shagged Me'}),frozenset({'Pulp Fiction'}),0.04597701149425287,0.608695652173913,1.5192444761225943
frozenset({'North by Northwest'}),"frozenset({'Silence of the Lambs, The'})",0.052545155993431854,0.7272727272727273,1.9684848484848485
frozenset({'North by Northwest'}),frozenset({'Fargo'}),0.04926108374384237,0.6818181818181819,3.0308560053085603
frozenset({'North by Northwest'}),frozenset({'Rear Window'}),0.047619047619047616,0.6590909090909091,6.081611570247933
frozenset({'North by Northwest'}),frozenset({'Casablanca'}),0.04597701149425287,0.6363636363636364,4.844318181818181
frozenset({'North by Northwest'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.04597701149425287,0.6363636363636364,1.9280868385345997
frozenset({'North by Northwest'}),"frozenset({'Godfather, The'})",0.05582922824302135,0.7727272727272728,2.9784234752589183
frozenset({'North by Northwest'}),"frozenset({'Godfather: Part II, The'})",0.047619047619047616,0.6590909090909091,3.751274426508071
frozenset({'North by Northwest'}),"frozenset({""One Flew Over the Cuckoo's Nest""})",0.04597701149425287,0.6363636363636364,3.5883838383838382
frozenset({'North by Northwest'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.04433497536945813,0.6136363636363636,2.292665923034021
frozenset({'Traffic'}),frozenset({'American Beauty'}),0.04926108374384237,0.6818181818181819,2.731758373205742
frozenset({'Traffic'}),"frozenset({'Silence of the Lambs, The'})",0.04926108374384237,0.6818181818181819,1.8454545454545457
frozenset({'Traffic'}),frozenset({'Pulp Fiction'}),0.05582922824302135,0.7727272727272728,1.928651266766021
frozenset({'Traffic'}),frozenset({'Fight Club'}),0.04597701149425287,0.6363636363636364,2.165058405281869
"frozenset({'Full Monty, The'})",frozenset({'American Beauty'}),0.041050903119868636,0.6578947368421052,2.635907202216066
"frozenset({'Full Monty, The'})","frozenset({'Silence of the Lambs, The'})",0.041050903119868636,0.6578947368421052,1.7807017543859647
"frozenset({'Full Monty, The'})",frozenset({'Monty Python and the Holy Grail'}),0.03776683087027915,0.6052631578947368,3.649557060969255
"frozenset({'Full Monty, The'})",frozenset({'Fargo'}),0.03776683087027915,0.6052631578947368,2.69054936611602
"frozenset({'Full Monty, The'})",frozenset({'Forrest Gump'}),0.03940886699507389,0.631578947368421,1.5447051363348128
"frozenset({'Full Monty, The'})",frozenset({'Toy Story'}),0.03776683087027915,0.6052631578947368,2.507518796992481
"frozenset({""Singin' in the Rain""})","frozenset({'Wizard of Oz, The'})",0.03776683087027915,0.6216216216216216,6.527027027027027
frozenset({'Maverick'}),"frozenset({'Fugitive, The'})",0.03940886699507389,0.6666666666666667,2.9635036496350367
frozenset({'Maverick'}),frozenset({'Forrest Gump'}),0.042692939244663386,0.7222222222222223,1.7663989290495317
frozenset({'Maverick'}),frozenset({'Jurassic Park'}),0.041050903119868636,0.6944444444444444,2.9166666666666665
frozenset({'Maverick'}),frozenset({'Braveheart'}),0.041050903119868636,0.6944444444444444,2.5476907630522088
frozenset({'Some Like It Hot'}),frozenset({'Casablanca'}),0.034482758620689655,0.6,4.5675
frozenset({'Some Like It Hot'}),frozenset({'Fargo'}),0.034482758620689655,0.6,2.667153284671533
frozenset({'Some Like It Hot'}),frozenset({'American Beauty'}),0.034482758620689655,0.6,2.4039473684210524
frozenset({'Some Like It Hot'}),frozenset({'Pulp Fiction'}),0.0361247947454844,0.6285714285714286,1.5688524590163935
frozenset({'Unforgiven'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.05090311986863711,0.8857142857142857,2.683582089552239
frozenset({'Unforgiven'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.047619047619047616,0.8285714285714285,3.0035714285714286
frozenset({'Unforgiven'}),frozenset({'Fargo'}),0.042692939244663386,0.7428571428571429,3.302189781021898
frozenset({'Unforgiven'}),"frozenset({'Silence of the Lambs, The'})",0.042692939244663386,0.7428571428571429,2.010666666666667
frozenset({'Unforgiven'}),frozenset({'Monty Python and the Holy Grail'}),0.0361247947454844,0.6285714285714286,3.7900990099009904
frozenset({'Unforgiven'}),frozenset({'Goodfellas'}),0.0361247947454844,0.6285714285714286,3.716504854368932
frozenset({'Unforgiven'}),"frozenset({'Princess Bride, The'})",0.034482758620689655,0.6,3.3522935779816514
frozenset({'Unforgiven'}),frozenset({'American Beauty'}),0.034482758620689655,0.6,2.4039473684210524
frozenset({'Unforgiven'}),"frozenset({'Usual Suspects, The'})",0.03940886699507389,0.6857142857142857,2.561963190184049
frozenset({'Unforgiven'}),frozenset({'Blade Runner'}),0.03776683087027915,0.6571428571428571,4.547727272727273
frozenset({'Unforgiven'}),frozenset({'Reservoir Dogs'}),0.03776683087027915,0.6571428571428571,3.7754716981132073
frozenset({'Unforgiven'}),frozenset({'Alien'}),0.034482758620689655,0.6,3.321818181818182
frozenset({'Unforgiven'}),frozenset({'Pulp Fiction'}),0.04926108374384237,0.8571428571428572,2.139344262295082
frozenset({'Unforgiven'}),frozenset({'Terminator 2: Judgment Day'}),0.03940886699507389,0.6857142857142857,2.784
frozenset({'Unforgiven'}),"frozenset({'Godfather, The'})",0.0361247947454844,0.6285714285714286,2.422784810126582
frozenset({'Unforgiven'}),"frozenset({'Matrix, The'})",0.0361247947454844,0.6285714285714286,1.7243243243243243
frozenset({'Unforgiven'}),frozenset({'Aliens'}),0.034482758620689655,0.6,4.298823529411765
frozenset({'Unforgiven'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.03940886699507389,0.6857142857142857,2.561963190184049
frozenset({'Magnolia'}),frozenset({'American Beauty'}),0.04433497536945813,0.7941176470588235,3.181695046439628
frozenset({'Magnolia'}),frozenset({'Fargo'}),0.042692939244663386,0.7647058823529412,3.3993130098754833
frozenset({'Magnolia'}),"frozenset({'Silence of the Lambs, The'})",0.03940886699507389,0.7058823529411765,1.9105882352941177
frozenset({'Magnolia'}),frozenset({'Being John Malkovich'}),0.03776683087027915,0.6764705882352942,5.885294117647059
frozenset({'Magnolia'}),"frozenset({'Sixth Sense, The'})",0.0361247947454844,0.6470588235294117,3.152470588235294
frozenset({'Magnolia'}),frozenset({'Pulp Fiction'}),0.04433497536945813,0.7941176470588235,1.9820395371263257
frozenset({'Magnolia'}),frozenset({'Memento'}),0.0361247947454844,0.6470588235294117,3.2299903567984565
frozenset({'Magnolia'}),frozenset({'Fight Club'}),0.0361247947454844,0.6470588235294117,2.2014459415050935
frozenset({'Magnolia'}),"frozenset({'Matrix, The'})",0.041050903119868636,0.7352941176470588,2.017090620031796
frozenset({'Magnolia'}),frozenset({'Reservoir Dogs'}),0.03776683087027915,0.6764705882352942,3.886514983351831
frozenset({'Magnolia'}),"frozenset({'Godfather, The'})",0.03776683087027915,0.6764705882352942,2.60740878629933
frozenset({'Magnolia'}),frozenset({'Apocalypse Now'}),0.034482758620689655,0.6176470588235294,4.701838235294118
frozenset({'Election'}),frozenset({'American Beauty'}),0.03940886699507389,0.7058823529411765,2.8281733746130033
frozenset({'Election'}),frozenset({'Monty Python and the Holy Grail'}),0.0361247947454844,0.6470588235294117,3.9015725101921954
frozenset({'Election'}),frozenset({'Fargo'}),0.034482758620689655,0.6176470588235294,2.7455989695148135
"frozenset({""Bridget Jones's Diary""})",frozenset({'Finding Nemo'}),0.034482758620689655,0.6363636363636364,4.079425837320574
"frozenset({""Bridget Jones's Diary""})",frozenset({'Pulp Fiction'}),0.03284072249589491,0.6060606060606061,1.5126676602086437
"frozenset({'Bridge on the River Kwai, The'})",frozenset({'Star Wars: Episode IV - A New Hope'}),0.041050903119868636,0.7575757575757575,2.295341474445952
"frozenset({'Bridge on the River Kwai, The'})","frozenset({'Silence of the Lambs, The'})",0.034482758620689655,0.6363636363636364,1.7224242424242424
"frozenset({'Bridge on the River Kwai, The'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.03284072249589491,0.6060606060606061,2.1969696969696972
"frozenset({'Bridge on the River Kwai, The'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.03776683087027915,0.696969696969697,2.604015616285555
"frozenset({'Bridge on the River Kwai, The'})","frozenset({'Shawshank Redemption, The'})",0.03776683087027915,0.696969696969697,1.549104180491042
"frozenset({'Bridge on the River Kwai, The'})","frozenset({'Godfather, The'})",0.034482758620689655,0.6363636363636364,2.452819332566168
frozenset({'Blow'}),frozenset({'Goodfellas'}),0.03284072249589491,0.625,3.6953883495145634
frozenset({'Blow'}),"frozenset({'Silence of the Lambs, The'})",0.03284072249589491,0.625,1.6916666666666667
frozenset({'Blow'}),frozenset({'Pulp Fiction'}),0.041050903119868636,0.78125,1.9499231557377048
frozenset({'Blow'}),frozenset({'Fight Club'}),0.03940886699507389,0.75,2.5516759776536313
frozenset({'Blow'}),"frozenset({'Godfather, The'})",0.0361247947454844,0.6875,2.6499208860759493
frozenset({'Blow'}),"frozenset({'Matrix, The'})",0.0361247947454844,0.6875,1.8859797297297298
frozenset({'Blow'}),frozenset({'Forrest Gump'}),0.03284072249589491,0.625,1.5286144578313252
frozenset({'Blue Velvet'}),frozenset({'Fargo'}),0.03284072249589491,0.625,2.778284671532847
frozenset({'Blue Velvet'}),frozenset({'American Beauty'}),0.03284072249589491,0.625,2.5041118421052633
frozenset({'Blue Velvet'}),"frozenset({'Godfather, The'})",0.03940886699507389,0.75,2.8908227848101262
frozenset({'Blue Velvet'}),frozenset({'Full Metal Jacket'}),0.03284072249589491,0.625,4.818037974683544
frozenset({'Blue Velvet'}),frozenset({'Pulp Fiction'}),0.03776683087027915,0.7187500000000001,1.7939293032786887
frozenset({'Blue Velvet'}),frozenset({'Memento'}),0.03284072249589491,0.625,3.1198770491803276
frozenset({'Blue Velvet'}),"frozenset({'Matrix, The'})",0.03284072249589491,0.625,1.714527027027027
frozenset({'Blue Velvet'}),frozenset({'Reservoir Dogs'}),0.034482758620689655,0.65625,3.7703419811320753
frozenset({'Donnie Brasco'}),"frozenset({'Silence of the Lambs, The'})",0.03776683087027915,0.7419354838709677,2.008172043010753
frozenset({'Donnie Brasco'}),frozenset({'Goodfellas'}),0.03284072249589491,0.6451612903225806,3.8145944253053554
frozenset({'Donnie Brasco'}),frozenset({'American Beauty'}),0.03284072249589491,0.6451612903225806,2.5848896434634976
frozenset({'Donnie Brasco'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.03284072249589491,0.6451612903225806,1.9547424169475205
frozenset({'Donnie Brasco'}),frozenset({'Pulp Fiction'}),0.042692939244663386,0.8387096774193549,2.0933368588048653
frozenset({'Donnie Brasco'}),frozenset({'Reservoir Dogs'}),0.041050903119868636,0.8064516129032258,4.633292757151551
frozenset({'Donnie Brasco'}),frozenset({'Fight Club'}),0.03776683087027915,0.7419354838709677,2.524238601549829
frozenset({'Donnie Brasco'}),"frozenset({'Shawshank Redemption, The'})",0.03776683087027915,0.7419354838709677,1.6490463856840123
frozenset({'Donnie Brasco'}),"frozenset({'Usual Suspects, The'})",0.034482758620689655,0.6774193548387096,2.5309716999802094
frozenset({'Donnie Brasco'}),frozenset({'Full Metal Jacket'}),0.03284072249589491,0.6451612903225806,4.973458554512045
frozenset({'Donnie Brasco'}),frozenset({'American History X'}),0.03284072249589491,0.6451612903225806,3.777915632754342
frozenset({'Donnie Brasco'}),frozenset({'Saving Private Ryan'}),0.03284072249589491,0.6451612903225806,2.786547700754976
frozenset({'Donnie Brasco'}),"frozenset({'Matrix, The'})",0.03284072249589491,0.6451612903225806,1.7698343504795118
frozenset({'Donnie Brasco'}),"frozenset({'Godfather, The'})",0.031198686371100164,0.6129032258064516,2.3623928133932215
frozenset({'Erin Brockovich'}),"frozenset({'Matrix, The'})",0.029556650246305417,0.6,1.6459459459459458
frozenset({'Beauty and the Beast'}),frozenset({'Aladdin'}),0.08866995073891626,0.675,3.63783185840708
frozenset({'Beauty and the Beast'}),"frozenset({'Lion King, The'})",0.08538587848932677,0.65,3.4421739130434785
frozenset({'Babe'}),"frozenset({'Silence of the Lambs, The'})",0.07389162561576355,0.6000000000000001,1.6240000000000003
frozenset({'Dead Man Walking'}),"frozenset({'Shawshank Redemption, The'})",0.052545155993431854,0.6956521739130435,1.5461758172008886
frozenset({'Get Shorty'}),frozenset({'Pulp Fiction'}),0.06732348111658457,0.9111111111111111,2.2740437158469944
frozenset({'Get Shorty'}),"frozenset({'Fugitive, The'})",0.04926108374384237,0.6666666666666666,2.963503649635036
frozenset({'Get Shorty'}),"frozenset({'Usual Suspects, The'})",0.04433497536945813,0.6,2.241717791411043
frozenset({'Get Shorty'}),"frozenset({'Shawshank Redemption, The'})",0.05090311986863711,0.6888888888888888,1.5311435523114352
frozenset({'Get Shorty'}),"frozenset({'Silence of the Lambs, The'})",0.04597701149425287,0.6222222222222221,1.684148148148148
frozenset({'In the Line of Fire'}),"frozenset({'Fugitive, The'})",0.05747126436781609,0.9459459459459459,4.204971394752417
frozenset({'In the Line of Fire'}),frozenset({'Pulp Fiction'}),0.03776683087027915,0.6216216216216216,1.551506424457244
frozenset({'In the Line of Fire'}),frozenset({'Jurassic Park'}),0.042692939244663386,0.7027027027027027,2.951351351351352
frozenset({'In the Line of Fire'}),frozenset({'Forrest Gump'}),0.042692939244663386,0.7027027027027027,1.7186584174535984
frozenset({'In the Line of Fire'}),"frozenset({'Silence of the Lambs, The'})",0.03940886699507389,0.6486486486486487,1.7556756756756757
frozenset({'Snow White and the Seven Dwarfs'}),frozenset({'Aladdin'}),0.041050903119868636,0.6756756756756757,3.6414733317388186
frozenset({'Snow White and the Seven Dwarfs'}),frozenset({'Beauty and the Beast'}),0.03940886699507389,0.6486486486486487,4.937837837837838
frozenset({'Snow White and the Seven Dwarfs'}),"frozenset({'Lion King, The'})",0.042692939244663386,0.7027027027027027,3.721269095182139
frozenset({'Snow White and the Seven Dwarfs'}),frozenset({'Forrest Gump'}),0.041050903119868636,0.6756756756756757,1.6525561706284597
frozenset({'Little Women'}),frozenset({'Dances with Wolves'}),0.029556650246305417,0.6,3.5475728155339805
frozenset({'Little Women'}),frozenset({'Forrest Gump'}),0.03284072249589491,0.6666666666666666,1.6305220883534135
frozenset({'Apollo 13'}),"frozenset({'Shawshank Redemption, The'})",0.1477832512315271,0.7086614173228347,1.5750905224438188
frozenset({'Apollo 13'}),frozenset({'Forrest Gump'}),0.13957307060755336,0.6692913385826772,1.6369414666540176
frozenset({'Twelve Monkeys (a.k.a. 12 Monkeys)'}),frozenset({'Pulp Fiction'}),0.13136288998357964,0.6779661016949152,1.6921367046401776
"frozenset({'Lion King, The'})",frozenset({'Forrest Gump'}),0.1297208538587849,0.6869565217391305,1.6801466736511264
frozenset({'Independence Day (a.k.a. ID4)'}),frozenset({'Jurassic Park'}),0.08538587848932677,0.6190476190476191,2.6
frozenset({'True Lies'}),frozenset({'Braveheart'}),0.08702791461412152,0.6708860759493671,2.461262772609425
frozenset({'True Lies'}),"frozenset({'Silence of the Lambs, The'})",0.08702791461412152,0.6708860759493671,1.8158649789029537
frozenset({'True Lies'}),frozenset({'Forrest Gump'}),0.08374384236453201,0.6455696202531644,1.578923288089065
frozenset({'True Lies'}),frozenset({'Jurassic Park'}),0.07881773399014778,0.6075949367088608,2.5518987341772155
frozenset({'True Lies'}),frozenset({'Terminator 2: Judgment Day'}),0.08210180623973727,0.6329113924050632,2.5696202531645564
frozenset({'Speed'}),"frozenset({'Fugitive, The'})",0.07881773399014778,0.6233766233766234,2.7710683477106834
frozenset({'Speed'}),frozenset({'Forrest Gump'}),0.07881773399014778,0.6233766233766234,1.524644030668127
frozenset({'Pretty Woman'}),frozenset({'Forrest Gump'}),0.08045977011494253,0.7903225806451613,1.9329576369996113
frozenset({'Casino'}),"frozenset({'Silence of the Lambs, The'})",0.05747126436781609,0.6140350877192983,1.6619883040935672
frozenset({'Casino'}),frozenset({'Pulp Fiction'}),0.07389162561576355,0.7894736842105264,1.9704486626402073
frozenset({'Casino'}),"frozenset({'Usual Suspects, The'})",0.05747126436781609,0.6140350877192983,2.2941556344849854
frozenset({'Stargate'}),frozenset({'Jurassic Park'}),0.052545155993431854,0.6037735849056604,2.5358490566037735
frozenset({'Mrs. Doubtfire'}),frozenset({'Forrest Gump'}),0.0722495894909688,0.830188679245283,2.0304614685155715
frozenset({'Mrs. Doubtfire'}),"frozenset({'Fugitive, The'})",0.054187192118226604,0.6226415094339622,2.7678005784327224
frozenset({'Mrs. Doubtfire'}),frozenset({'Jurassic Park'}),0.054187192118226604,0.6226415094339622,2.6150943396226416
frozenset({'Mrs. Doubtfire'}),"frozenset({'Lion King, The'})",0.052545155993431854,0.6037735849056604,3.197374897456932
frozenset({'Jumanji'}),"frozenset({'Lion King, The'})",0.05747126436781609,0.7000000000000001,3.706956521739131
frozenset({'Jumanji'}),frozenset({'Jurassic Park'}),0.05747126436781609,0.7000000000000001,2.9400000000000004
frozenset({'Jumanji'}),frozenset({'Forrest Gump'}),0.05747126436781609,0.7000000000000001,1.7120481927710844
"frozenset({'Firm, The'})","frozenset({'Fugitive, The'})",0.054187192118226604,0.6875,3.0561131386861313
"frozenset({'Firm, The'})",frozenset({'Apollo 13'}),0.05090311986863711,0.6458333333333334,3.096948818897638
"frozenset({'Firm, The'})","frozenset({'Silence of the Lambs, The'})",0.05090311986863711,0.6458333333333334,1.7480555555555557
"frozenset({'Firm, The'})",frozenset({'Forrest Gump'}),0.05090311986863711,0.6458333333333334,1.5795682730923695
"frozenset({'Firm, The'})",frozenset({'Jurassic Park'}),0.047619047619047616,0.6041666666666666,2.5375
frozenset({'Ghost'}),frozenset({'Forrest Gump'}),0.059113300492610835,0.7826086956521738,1.9140911471974853
frozenset({'Ghost'}),"frozenset({'Fugitive, The'})",0.047619047619047616,0.6304347826086956,2.8024436686766103
frozenset({'Ghost'}),frozenset({'Jurassic Park'}),0.047619047619047616,0.6304347826086956,2.6478260869565213
"frozenset({""What's Eating Gilbert Grape""})",frozenset({'Forrest Gump'}),0.05090311986863711,0.6888888888888888,1.6848728246318605
"frozenset({""What's Eating Gilbert Grape""})","frozenset({'Silence of the Lambs, The'})",0.04926108374384237,0.6666666666666666,1.8044444444444443
"frozenset({""What's Eating Gilbert Grape""})",frozenset({'Pulp Fiction'}),0.059113300492610835,0.7999999999999999,1.9967213114754097
"frozenset({""Mr. Holland's Opus""})",frozenset({'Forrest Gump'}),0.04597701149425287,0.6363636363636364,1.556407447973713
"frozenset({'American President, The'})","frozenset({'Fugitive, The'})",0.052545155993431854,0.7441860465116279,3.3080970972670176
"frozenset({'American President, The'})","frozenset({'Shawshank Redemption, The'})",0.05090311986863711,0.7209302325581396,1.6023595314887118
"frozenset({'American President, The'})",frozenset({'Forrest Gump'}),0.04926108374384237,0.6976744186046512,1.7063603250210144
"frozenset({'American President, The'})",frozenset({'Dances with Wolves'}),0.04597701149425287,0.6511627906976745,3.850079024610522
"frozenset({'American President, The'})",frozenset({'Apollo 13'}),0.04433497536945813,0.627906976744186,3.0109869987181836
"frozenset({'American President, The'})","frozenset({'Silence of the Lambs, The'})",0.042692939244663386,0.6046511627906977,1.636589147286822
frozenset({'Outbreak'}),frozenset({'Apollo 13'}),0.05090311986863711,0.7209302325581396,3.4570591466764333
frozenset({'Outbreak'}),frozenset({'Jurassic Park'}),0.047619047619047616,0.6744186046511628,2.832558139534884
frozenset({'Outbreak'}),frozenset({'Braveheart'}),0.04597701149425287,0.6511627906976745,2.38890445502942
frozenset({'Outbreak'}),frozenset({'Forrest Gump'}),0.04433497536945813,0.627906976744186,1.535724292518913
frozenset({'Outbreak'}),"frozenset({'Fugitive, The'})",0.042692939244663386,0.6046511627906977,2.687828891529452
frozenset({'Star Trek: Generations'}),frozenset({'Jurassic Park'}),0.04433497536945813,0.6428571428571429,2.7
frozenset({'While You Were Sleeping'}),frozenset({'Aladdin'}),0.042692939244663386,0.6341463414634146,3.417655946470969
frozenset({'While You Were Sleeping'}),frozenset({'Forrest Gump'}),0.042692939244663386,0.6341463414634146,1.5509844255069056
frozenset({'Dave'}),"frozenset({'Fugitive, The'})",0.05090311986863711,0.775,3.44507299270073
frozenset({'Dave'}),frozenset({'Forrest Gump'}),0.04597701149425287,0.7,1.7120481927710842
frozenset({'Dave'}),"frozenset({'Silence of the Lambs, The'})",0.041050903119868636,0.625,1.6916666666666667
frozenset({'Dave'}),frozenset({'Apollo 13'}),0.03940886699507389,0.6,2.8771653543307085
frozenset({'Dave'}),frozenset({'Jurassic Park'}),0.03940886699507389,0.6,2.52
